review_id,review_text,rating,sentiment,category,verified_purchase
REV-000549,"Really happy with the handbag. It offers vibrant color, and arrived fast and fits true to size.",4,1,Retail & Apparel,True
REV-052795,"Really happy with the portable power bank. It offers snappy processing speed, and syncs seamlessly across all my devices.",5,1,Consumer Tech & Electronics,True
REV-082436,Stay away from this plumbing repair. Encountered damaged my property. Still waiting for a callback two weeks later.,2,0,Services & Professional,True
REV-041115,Five stars! The generous portion size of this seafood platter blew me away. Outstanding dining experience featuring the and the staff made our anniversary feel truly special.,5,1,Hospitality & Food,False
REV-051789,Smartwatch review: Crystal clear display. Extremely pleased with the high speed and. Syncs seamlessly across all my devices.,5,1,Consumer Tech & Electronics,False
REV-037864,Stay away from this cozy suite. Encountered rude and dismissive staff. The manager argued with us when we complained.,2,0,Hospitality & Food,True
REV-052416,One star! The flimsy plastic casing of this tablet is horrific. Complete waste of cash regarding the. Fails to hold any charge after a month.,2,0,Consumer Tech & Electronics,True
REV-013780,Do not recommend this t-shirt at all. Suffers from completely inaccurate sizing. Fell apart after the very first wash.,1,0,Retail & Apparel,True
REV-034195,Delicious meal! Loved the sushi platter. The warm and attentive service is exceptional! A delightful culinary experience.,5,1,Hospitality & Food,True
REV-029994,Stay away from this hotel room. Encountered sticky tables. Dirty glasses and unhygienic restrooms.,1,0,Hospitality & Food,False
REV-051505,Five stars! The snappy processing speed of this noise cancelling earbuds blew me away. Extremely pleased with the high speed and and syncs seamlessly across all my devices.,5,1,Consumer Tech & Electronics,True
REV-055539,External ssd review: Snappy processing speed. Flawless daily driver with an awesome. Well worth the investment for daily remote work.,4,1,Consumer Tech & Electronics,False
REV-047897,Five stars! The spotless cleanliness of this craft coffee blew me away. Delicious meal! Loved the and the chef really knows what they are doing!,4,1,Hospitality & Food,True
REV-008280,Stay away from this formal blazer. Encountered bad odor. The sizing chart is completely misleading.,1,0,Retail & Apparel,True
REV-027402,Do not recommend this tasting menu at all. Suffers from bland taste. Dirty glasses and unhygienic restrooms.,2,0,Hospitality & Food,True
REV-068995,Best tech purchase of the year is definitely this noise cancelling earbuds. The seamless connectivity is exceptional! Syncs seamlessly across all my devices.,4,1,Consumer Tech & Electronics,True
REV-043834,Never coming back here due to the cocktail selection. The stale bread is unacceptable. Completely ruined our evening.,2,0,Hospitality & Food,False
REV-092148,Do not recommend this haircut and styling at all. Suffers from damaged my property. Refused to take responsibility for property damage.,1,0,Services & Professional,True
REV-031860,Stay away from this breakfast buffet. Encountered sticky tables. The manager argued with us when we complained.,2,0,Hospitality & Food,True
REV-035908,One star! The rude and dismissive staff of this breakfast buffet is horrific. Never coming back here due to the. The manager argued with us when we complained.,2,0,Hospitality & Food,True
REV-000226,Do not recommend this silk dress at all. Suffers from frayed seams. Returning this immediately.,1,0,Retail & Apparel,False
REV-021538,Do not recommend this formal blazer at all. Suffers from bad odor. The sizing chart is completely misleading.,2,0,Retail & Apparel,True
REV-037955,Consistently the top spot in town for craft coffee. The prompt delivery is exceptional! Already planning our next reservation here.,5,1,Hospitality & Food,True
REV-013904,One star! The bad odor of this formal blazer is horrific. Extremely disappointed with this. Fell apart after the very first wash.,2,0,Retail & Apparel,True
REV-010839,Hands down the best raincoat. The durable material is exceptional! Will definitely order another color soon.,5,1,Retail & Apparel,True
REV-062733,Upgraded from my old device to this wireless headphones. The crystal clear display is exceptional! Well worth the investment for daily remote work.,5,1,Consumer Tech & Electronics,True
REV-087723,Accounting consultation review: Thorough inspection. Top notch workmanship provided for the. Will be our go-to contractor from now on.,4,1,Services & Professional,True
REV-047943,A five star experience from start to finish with the tasting menu. The inviting atmosphere is exceptional! Will be recommending to all our friends and family.,4,1,Hospitality & Food,True
REV-046069,Five stars! The spotless cleanliness of this cozy suite blew me away. A five star experience from start to finish with the and will be recommending to all our friends and family.,5,1,Hospitality & Food,True
REV-043157,Five stars! The generous portion size of this seafood platter blew me away. Had an unforgettable evening enjoying the and already planning our next reservation here.,4,1,Hospitality & Food,True
REV-041602,Horrendous management and inedible craft coffee. The unbearable noise is unacceptable. The manager argued with us when we complained.,2,0,Hospitality & Food,False
REV-014555,"Really happy with the running sneakers. It offers flawless stitching, and arrived fast and fits true to size.",5,1,Retail & Apparel,True
REV-035415,Five stars! The generous portion size of this cozy suite blew me away. Delicious meal! Loved the and already planning our next reservation here.,4,1,Hospitality & Food,True
REV-064172,Do not buy this! Constant hardware failure on the wireless headphones. The constant bluetooth dropouts is unacceptable. Fails to hold any charge after a month.,2,0,Consumer Tech & Electronics,True
REV-018916,Stay away from this silk dress. Encountered cheap zipper. Save your cash and look elsewhere.,2,0,Retail & Apparel,True
REV-014681,I am genuinely impressed by this winter jacket. The perfect fit is exceptional! Got so many compliments wearing this.,4,1,Retail & Apparel,True
REV-061459,Five stars! The ultra quiet cooling of this ultrabook laptop blew me away. Flawless daily driver with an awesome and battery lasts two full days on a single charge.,5,1,Consumer Tech & Electronics,True
REV-095120,Avoid this company at all costs for your pest control treatment. The unresolved underlying issue is unacceptable. Still waiting for a callback two weeks later.,1,0,Services & Professional,True
REV-027064,Never coming back here due to the grilled steak. The unbearable noise is unacceptable. Dirty glasses and unhygienic restrooms.,1,0,Hospitality & Food,False
REV-009503,Formal blazer review: Soft fabric. Hands down the best. Got so many compliments wearing this.,4,1,Retail & Apparel,True
REV-016793,I am genuinely impressed by this cotton hoodie. The perfect fit is exceptional! Got so many compliments wearing this.,5,1,Retail & Apparel,False
REV-067212,Stay away from this webcam. Encountered overheating issues. Overheats dangerously during moderate usage.,2,0,Consumer Tech & Electronics,True
REV-018043,Skinny jeans review: Comfortable lining. Hands down the best. Highly recommend to anyone looking for comfort and style.,4,1,Retail & Apparel,False
REV-053732,Do not recommend this bluetooth speaker at all. Suffers from buggy companion software. Tech support was unresponsive and voided the warranty.,2,0,Consumer Tech & Electronics,True
REV-034863,"Really happy with the margherita pizza. It offers spotless cleanliness, and will be recommending to all our friends and family.",4,1,Hospitality & Food,True
REV-007279,"Really happy with the running sneakers. It offers comfortable lining, and worth every single penny.",4,1,Retail & Apparel,True
REV-016914,Stay away from this wool sweater. Encountered completely inaccurate sizing. Save your cash and look elsewhere.,1,0,Retail & Apparel,True
REV-041675,"Really happy with the smash burger. It offers warm and attentive service, and already planning our next reservation here.",5,1,Hospitality & Food,True
REV-020714,Stay away from this t-shirt. Encountered loose threads. Fell apart after the very first wash.,1,0,Retail & Apparel,True
